index,TM_x,G_x,Age_x,YR_x,MP_x,AgeMulti_x,PFsPERmn,PFsTS%mn,PFs3PArmn,PFsFTrmn,PFsORB%mn,PFsDRB%mn,PFsTRB%mn,PFsAST%mn,PFsSTL%mn,PFsBLK%mn,PFsTOV%mn,PFsUSG%mn,PFsOWSmn,PFsDWSmn,PFsWSmn,PFsWS/48mn,PFsOBPMmn,PFsDBPMmn,PFsBPMmn,PFsVORPmn,PFsMPGmn,PFsadvotesmn,PFO_clustermn,PFD_clustermn,PFD_clustmn,PFO_clustmn,PFO_SSmn,PFD_SSmn,PGsPERmn,PGsTS%mn,PGs3PArmn,PGsFTrmn,PGsORB%mn,PGsDRB%mn,PGsTRB%mn,PGsAST%mn,PGsSTL%mn,PGsBLK%mn,PGsTOV%mn,PGsUSG%mn,PGsOWSmn,PGsDWSmn,PGsWSmn,PGsWS/48mn,PGsOBPMmn,PGsDBPMmn,PGsBPMmn,PGsVORPmn,PGsMPGmn,PGsadvotesmn,PGO_clustermn,PGD_clustermn,PGD_clustmn,PGO_clustmn,PGO_SSmn,PGD_SSmn,SFsPERmn,SFsTS%mn,SFs3PArmn,SFsFTrmn,SFsORB%mn,SFsDRB%mn,SFsTRB%mn,SFsAST%mn,SFsSTL%mn,SFsBLK%mn,SFsTOV%mn,SFsUSG%mn,SFsOWSmn,SFsDWSmn,SFsWSmn,SFsWS/48mn,SFsOBPMmn,SFsDBPMmn,SFsBPMmn,SFsVORPmn,SFsMPGmn,SFsadvotesmn,SFO_clustermn,SFD_clustermn,SFD_clustmn,SFO_clustmn,SFO_SSmn,SFD_SSmn,SGsPERmn,SGsTS%mn,SGs3PArmn,SGsFTrmn,SGsORB%mn,SGsDRB%mn,SGsTRB%mn,SGsAST%mn,SGsSTL%mn,SGsBLK%mn,SGsTOV%mn,SGsUSG%mn,SGsOWSmn,SGsDWSmn,SGsWSmn,SGsWS/48mn,SGsOBPMmn,SGsDBPMmn,SGsBPMmn,SGsVORPmn,SGsMPGmn,SGsadvotesmn,SGO_clustermn,SGD_clustermn,SGD_clustmn,SGO_clustmn,SGO_SSmn,SGD_SSmn,CsPERmn,CsTS%mn,Cs3PArmn,CsFTrmn,CsORB%mn,CsDRB%mn,CsTRB%mn,CsAST%mn,CsSTL%mn,CsBLK%mn,CsTOV%mn,CsUSG%mn,CsOWSmn,CsDWSmn,CsWSmn,CsWS/48mn,CsOBPMmn,CsDBPMmn,CsBPMmn,CsVORPmn,CsMPGmn,Csadvotesmn,CO_clustermn,CD_clustermn,CD_clustmn,CO_clustmn,CO_SSmn,CD_SSmn,MPGmean,HomeCourt_x,HomeCourt_y
174,Los Angeles Clippers 18-19,62.2,28.3,19.0,2035.0,1.0187499999999998,0.5108955223880597,0.6326689774696705,0.40043859649122804,0.11727732154137714,0.1799492385786802,0.33114754098360655,0.26282608695652177,0.229954954954955,0.2756410256410257,0.07748091603053435,0.24230769230769234,0.5109999999999998,0.2869822485207101,0.24420289855072463,0.27644230769230765,0.5591836734693878,0.5628078817733991,0.400909090909091,0.4926160337552743,0.2579831932773109,0.6658894003918838,0.0019048804780876494,13.700000000000001,7.4,1.5784009252939695,5.62140417632223,3.4265149438884466,1.0446987584364966,0.39127527664418793,0.6344594594594593,0.3881322639225182,0.4182267574064449,0.2785873894499153,0.49190696867565425,0.5316568847818849,0.2920248450736256,0.38074404761904757,0.34452906162464986,0.30473973607038124,0.2509306703091685,0.29204614584559835,0.3795081967213115,0.2773503395771717,0.5539918414918416,0.46985795454545454,0.6393475877192981,0.5453262156255692,0.2540693266910081,0.6383825812457647,0.02480837264150943,14.41875,6.1,7.414819950364303,6.172567208018071,2.515648046150276,3.762091118800461,0.463843648208469,0.7768558951965066,0.4593849416755037,0.3191290824261276,0.08947368421052632,0.4850678733031674,0.4055555555555556,0.21483253588516749,0.21951219512195125,0.10454545454545452,0.1994082840236686,0.512,0.3156069364161849,0.09393939393939395,0.22660550458715595,0.558351409978308,0.5575129533678758,0.4327586206896552,0.45919999999999994,0.18358208955223881,0.7488563224590223,0.0,14.8,9.0,1.3310245292923248,6.572983346207417,2.3612343494828516,0.6935329341317376,0.5866905444126075,0.6609797297297297,0.36577499999999996,0.40273388773388774,0.19597315436241614,0.36778350515463915,0.3808760683760684,0.37876940133037684,0.4277777777777777,0.2875,0.38320967741935485,0.6249850746268657,0.34241610738255035,0.2931372549019608,0.27167597765363133,0.6369830659536542,0.6067727272727274,0.616315789473684,0.6057192982456141,0.22002212389380532,0.7012502245846699,0.04622641509433962,14.279999999999998,4.275,4.550534835541976,6.868198033697473,3.7942984855551867,2.033782511985769,0.6753782894736842,0.7846492805755396,0.01768950437317784,0.26950728527607365,0.44426075268817206,0.4882615894039734,0.4894591346153846,0.25550666666666666,0.3022972972972972,0.23647286821705424,0.20200797872340429,0.47164201183431953,0.42173507462686566,0.28766025641025644,0.38953225806451613,0.6956763527054107,0.6883187134502924,0.5080263157894737,0.6237885462555065,0.31556179775280896,0.5908597929288613,0.0,11.0975,3.5625,4.998385247246158,10.457561966310111,0.8708133469587664,1.4290370036011284,0.7537664565772375,0.0,0.0
175,Los Angeles Lakers 05-06,61.9,23.7,6.0,2799.5,1.05,0.5466270620581304,0.609419223719811,0.5574275292823895,0.1992779881331168,0.3010070411003766,0.5142085549886006,0.463931856187291,0.34036486486486484,0.28707553707553707,0.15511272856382036,0.29843494271685767,0.48112426035502953,0.3023712796961936,0.21488294314381268,0.26871898263027294,0.5384053821929574,0.6328536859389854,0.496514012303486,0.5502843919031952,0.3068407138136153,0.7546760546598316,0.0,10.75,6.75,5.1871547494232,5.877974778475499,0.5652930829872004,1.5489015256588086,0.40315186246418344,0.35000000000000003,0.5649000000000001,0.17681912681912684,0.2607382550335571,0.5628865979381443,0.5833333333333333,0.45399113082039905,0.37333333333333335,0.1,0.277741935483871,0.33223880597014926,0.19026845637583895,0.0823529411764706,0.09972067039106147,0.5427807486631017,0.5011363636363637,0.45315789473684204,0.5157894736842106,0.13008849557522126,0.22942792525582084,0.0,2.1,9.450000000000001,1.397575755756941,3.9597979746446668,3.536014492753623,0.7282095808383244,0.33876221498371334,0.5938864628820959,0.35949098621421,0.20762052877138415,0.42631578947368415,0.3891402714932126,0.5486111111111112,0.45693779904306225,0.4390243902439025,0.11363636363636363,0.6213017751479288,0.3433333333333334,0.1560693641618497,0.06060606060606061,0.09174311926605504,0.37744034707158347,0.41968911917098456,0.5431034482758621,0.40399999999999997,0.13432835820895522,0.23421758844887913,0.0,2.0,1.0,0.47058823529411764,3.771236166328254,3.3676328502415456,0.7340807174887894,0.6829260894318809,0.6671043314056413,0.2770593849416755,0.42928038398489415,0.2684563758389262,0.4699234967579418,0.5128205128205128,0.5576788423386625,0.37777777777777777,0.2755681818181818,0.3806451612903226,0.692450248756219,0.5308608449392869,0.2101158645276293,0.4240236276971965,0.6616081060702729,0.7056052755534621,0.5052631578947367,0.6712105263157895,0.43658367454761593,0.7735710805603945,0.169811320754717,16.25,0.0,6.654209121453695,10.56889134185521,3.991489361702126,1.3552113558427856,0.41219167321288286,0.5784543595626099,0.0014577259475218659,0.3537141416274915,0.4573440314393319,0.36801435330944887,0.41713837792642133,0.1312454954954955,0.17306826056826055,0.15181519616545358,0.3167983667484997,0.3986863905325443,0.1813460434513821,0.12438684503901895,0.14858192462779155,0.4470420432702139,0.40716302249877573,0.40836081681476416,0.367604067919478,0.13903609196487582,0.5343823415017473,0.0,4.51875,3.01875,0.6945208382054341,3.16453185565468,0.23621956980539394,0.7082578844553055,0.7735710805603945,0.0,0.0
176,Los Angeles Lakers 06-07,66.7,25.1,7.0,2457.0,1.0437500000000002,0.5340180675569521,0.6403949976933532,0.4702847680425553,0.16371803169411192,0.30476502374324543,0.43497267759562835,0.37549331103678923,0.33783783783783783,0.3620235620235621,0.13096041185868984,0.3336538461538462,0.43266666666666664,0.3472224675439371,0.2979933110367893,0.3366098014888337,0.5901120608564067,0.606896551724138,0.48090909090909095,0.5666666666666667,0.35546218487394954,0.7810901096015446,0.0,13.6,4.800000000000001,5.576267016858889,8.167025897343116,3.567931069431802,1.2873744448765623,0.39057239057239057,0.7139639639639639,0.5096852300242131,0.3609375,0.14953271028037385,0.2730769230769231,0.2597402597402597,0.21104536489151876,0.42857142857142855,0.11764705882352941,0.22727272727272727,0.25,0.3567251461988304,0.5737704918032788,0.38725490196078427,0.5341880341880342,0.46818181818181814,0.5833333333333333,0.4948096885813149,0.2797202797202797,0.7686994993203252,0.0,16.0,0.0,8.715416083506888,3.0867098629086893,1.3237051792828685,1.5622549019607843,0.34267100977198695,0.5742358078602618,0.2506892895015907,0.1912908242612753,0.4168421052631578,0.4244343891402715,0.5694444444444445,0.4397129186602871,0.4097560975609757,0.10681818181818181,0.537869822485207,0.3373333333333334,0.16994219653179188,0.15151515151515155,0.1330275229357798,0.4295010845986984,0.4103626943005182,0.5844827586206897,0.4184,0.14328358208955222,0.3374294099506684,0.0,9.200000000000001,1.0,0.47058823529411764,2.028109708801965,5.0539919156068205,0.7340807174887894,0.6928366762177651,0.6554054054054055,0.46141409200968525,0.3366935827053015,0.3929290284137239,0.4391687153053132,0.5205128205128206,0.42082075991550655,0.4355555555555556,0.2119047619047619,0.25419897360703814,0.6277611940298508,0.5664429530201343,0.42156862745098045,0.5078212290502793,0.7573975044563281,0.7163636363636364,0.5035869883040934,0.6989473684210527,0.41150442477876115,0.6575012868391186,0.2037735849056604,15.1,4.859999999999999,7.445568899514976,9.637230639994502,2.8429006239417887,1.7928169733666608,0.35670232717989,0.5570899272782813,0.002017128279883382,0.3862555953013034,0.5740033977402981,0.3427389127130604,0.4131024247491639,0.14467459459459459,0.24021569646569646,0.3360753594887272,0.37642798690671037,0.34657657790927027,0.20231453678353786,0.17074832775919732,0.17722309243176174,0.4629049936607909,0.4197438639702705,0.4873386876281613,0.40958568003122736,0.1703897176848267,0.501894059625751,0.0,8.1125,5.135000000000001,3.2133749572091204,1.7028195630930623,0.7053449360637348,2.537012136256611,0.7841632462452559,0.0,0.0
177,Los Angeles Lakers 07-08,61.5,26.1,8.0,2921.0,1.0250000000000001,0.5480597014925374,0.6402079722703641,0.2774122807017544,0.2430827542640556,0.27106598984771574,0.5169398907103824,0.4521739130434782,0.4653153153153154,0.3076923076923077,0.09618320610687023,0.4378205128205129,0.43066666666666664,0.3562130177514793,0.4028985507246377,0.3846153846153846,0.5795918367346938,0.6039408866995075,0.5836363636363636,0.6109704641350211,0.4252100840336135,0.9841838635355711,0.0,11.4,1.7999999999999998,7.635890232941316,9.778385482646328,5.189782608695653,1.6421591036414578,0.39905653960811555,0.6508164414414414,0.5154961924939467,0.40205922719594595,0.20525528445085622,0.26783792624900876,0.27953671328671326,0.3257107479762264,0.37683928571428565,0.1281827731092437,0.30912917888563046,0.3286857009594883,0.31172024019781,0.33801350048216017,0.2779370686822215,0.5324765185794598,0.46595454545454545,0.46451388888888884,0.47055363321799315,0.16722321925861747,0.5570394821688647,0.0,8.4075,1.6874999999999998,3.872231609337883,6.449142503071302,2.096297858391607,0.688075786212013,0.4090777383441101,0.6397461270083931,0.4050965912262097,0.17716046956926676,0.30849853059043547,0.392028904878471,0.4497826086956522,0.4048294107504633,0.3811444652908068,0.09714607911172797,0.43007889546351075,0.4133333333333332,0.22901973526695624,0.16893939393939394,0.18809765349329569,0.47926734251184205,0.5091362719824397,0.5232915360501568,0.46068523206751055,0.19299824407374888,0.575774759494704,0.0,10.849999999999998,6.25,0.3529411764705882,4.372977069526105,2.8980050647193756,1.0155104706343336,0.7680714740528495,0.6907404279279279,0.5401853420096852,0.37797920185810807,0.23157835727278425,0.46730452022204594,0.46031343656343654,0.46502136934360194,0.44420833333333326,0.15611869747899157,0.2393741202346041,0.7405083511016346,0.7604568958750345,0.5115802796528448,0.695034847737978,0.7898411147675855,0.7744715909090909,0.4598501461988303,0.7250144327080678,0.5272162571941335,0.808765717927649,0.43018867924528303,14.74875,3.35875,10.141051688691126,11.299385307993914,3.179049084233558,3.1498011645652664,0.4291118421052631,0.6397212230215827,0.005838192419825073,0.3900575153374233,0.4756451612903226,0.3731622516556291,0.4160336538461538,0.2033066666666667,0.24337837837837833,0.3318604651162791,0.35583776595744687,0.37624260355029593,0.266455223880597,0.19935897435897437,0.2454193548387097,0.5144288577154308,0.5019005847953216,0.5422932330827068,0.5161674008810573,0.23342696629213483,0.6145931921332632,0.0,12.99,4.0,3.519823281933193,5.51284529050638,1.5533383991894634,1.906556105754862,0.9867234096637065,1.0,0.0
178,Los Angeles Lakers 08-09,69.1,26.9,9.0,2960.0,1.0375,0.5025471327572664,0.6398217647718913,0.16153905171090993,0.2491554243902817,0.4627599476011135,0.5117142546954727,0.49268603678929757,0.31428828828828836,0.28284823284823285,0.1141546837090952,0.363635433715221,0.379257396449704,0.3303938885454385,0.40699554069119287,0.36237593052109174,0.5738286777636905,0.5530780975427074,0.5847470950102529,0.5734985780404841,0.37065905013690864,0.8276660601071684,0.0,8.55,8.1,7.199306337544732,7.755980764747388,0.7834647730879086,2.788511804961506,0.4052504992619605,0.7004560810810809,0.528617215496368,0.34689495354729727,0.21154480022580444,0.238117912371134,0.2603864885114885,0.2659296402471824,0.3443968253968253,0.08106792717086835,0.2453277859237536,0.32304865183013504,0.3420824993131598,0.35392839922854386,0.30972765363128485,0.5548160764888705,0.48101704545454543,0.44878472222222215,0.46366782006920415,0.17842819790828635,0.5420599730865574,0.0342,10.833749999999998,1.8349999999999997,4.605867965903983,4.492996696077292,1.3759410271003893,0.5493238029698109,0.45805356509524653,0.6870403305760104,0.35528711093747095,0.3023794863846381,0.4283316407629812,0.4406690243504221,0.5954380341880341,0.36069442648390015,0.4444529132791328,0.16991883116883116,0.41015779092702165,0.384,0.24591501144431083,0.3227651515151515,0.2325520539695556,0.562883717872872,0.5130896115787911,0.6261592558983666,0.5343451754385965,0.2085650013208295,0.5322984952745212,0.0,12.434375,4.378125,3.3125185723527926,4.840311706025162,3.0992537405919807,1.216924436667107,0.8441260744985675,0.7265765765765765,0.2384,0.45550935550935556,0.2120805369127517,0.5494845360824743,0.5538461538461539,0.5441241685144124,0.48,0.21428571428571427,0.2787096774193548,0.8083582089552237,0.8536912751677852,0.7372549019607845,0.8368715083798882,0.849197860962567,0.8136363636363637,0.5705263157894735,0.7971929824561403,0.6477876106194691,0.9460346564306226,0.8301886792452831,17.0,4.0,12.705882352941176,13.8031799878788,3.991489361702126,3.985957446808511,0.7089720394736841,0.8008048561151078,0.024467930029154514,0.34066526073619635,0.49974462365591393,0.5720364238410596,0.5752043269230769,0.37288000000000004,0.16378378378378378,0.3861046511627907,0.26051196808510646,0.5481213017751481,0.4336007462686567,0.23560897435897443,0.37625806451612903,0.7201002004008016,0.720701754385965,0.6023120300751881,0.7047356828193831,0.39556179775280903,0.8615814084028712,0.008388157894736842,11.872499999999999,6.052499999999999,4.9294349874469345,10.712101120953939,0.6668998220140364,2.030889440861234,0.9508215349828874,1.0,1.0
179,Los Angeles Lakers 09-10,68.5,28.1,10.0,2296.5,1.0187499999999998,0.5052278083267872,0.6170205603281673,0.12070114700015341,0.22328187916862058,0.502718192238415,0.4893578330257301,0.5015091973244147,0.25895855855855865,0.33929313929313937,0.18718859104089,0.36693944353518826,0.3998422090729783,0.3022167270158085,0.49453734671125976,0.3706715260545905,0.5936947364115988,0.5160588252239795,0.6495352016404649,0.5666146210896114,0.3794400906429987,0.6823205550107109,0.0,9.0,8.05,8.119249628683182,8.52445747146579,0.05397369319785339,3.7465846849989344,0.3497853535353535,0.6429870495495495,0.48940677966101687,0.28647851562499993,0.19335280373831776,0.2208028846153846,0.23795454545454545,0.23208579881656805,0.34948660714285706,0.11007352941176471,0.21417272727272724,0.3232477678571429,0.3296929824561403,0.412172131147541,0.32200367647058825,0.5102083333333333,0.4285113636363636,0.4895138888888888,0.4212283737024222,0.19330419580419578,0.538921618203983,0.0459,13.3625,1.9874999999999998,5.228453065036273,2.6493765910754634,3.861753011032791,0.4602096886617111,0.4750814332247557,0.6450873362445414,0.297507953340403,0.19957231726283048,0.2726315789473684,0.39049773755656103,0.4423611111111111,0.4539473684210526,0.5719512195121952,0.10454545454545455,0.4127218934911242,0.5846666666666667,0.2407514450867052,0.4477272727272728,0.27545871559633023,0.5287418655097613,0.5401554404145079,0.6443965517241379,0.5439999999999999,0.29141791044776116,0.7419410509863148,0.23019230769230772,12.8,1.85,5.648070879342756,4.860666521687869,5.051056181028691,1.4490239992871083,0.7489971346704873,0.6990990990990991,0.47220000000000006,0.34007276507276507,0.20268456375838922,0.4855670103092784,0.49102564102564106,0.4563192904656319,0.5166666666666666,0.19285714285714287,0.23516129032258065,0.6892537313432836,0.6664429530201341,0.7441176470588237,0.6854748603351957,0.8224598930481284,0.7463636363636366,0.5878947368421051,0.7489473684210528,0.5132743362831859,0.7510578537207309,0.7443396226415094,16.6,3.95,10.62025128882348,12.111200242503049,3.483366885456239,3.3305718824580683,0.7110649671052631,0.7806789568345323,0.013119533527696792,0.3229236963190184,0.522029569892473,0.4889693708609271,0.5269531249999999,0.34741,0.19966216216216212,0.33932170542635653,0.20638297872340428,0.5101553254437869,0.6136287313432836,0.35881410256410257,0.6172661290322581,0.7599348697394788,0.7577850877192982,0.5851127819548873,0.723964757709251,0.535308988764045,0.885519964856304,0.010855263157894736,10.00625,4.59,5.406112656037703,11.19029300599585,0.18493745839094586,2.225224828262407,0.8803815711390104,1.0,1.0
180,Los Angeles Lakers 10-11,71.9,29.0,11.0,2639.0,1.025,0.5397014925373135,0.6093587521663779,0.2263157894736842,0.19595704358812382,0.3898477157360406,0.5868852459016394,0.5599999999999998,0.3261261261261262,0.40512820512820524,0.17862595419847327,0.3807692307692308,0.3746666666666666,0.29940828402366865,0.6695652173913045,0.42692307692307696,0.6346938775510205,0.5448275862068968,0.7545454545454546,0.6379746835443036,0.4403361344537815,0.743841220138675,0.019123505976095617,15.8,7.0,10.648196234338599,10.076141685977792,2.1926004611330674,4.681111111111111,0.33499999999999996,0.6645945945945946,0.6151271186440677,0.26892968749999996,0.12602803738317758,0.2141538461538462,0.20318181818181819,0.28210059171597635,0.2666071428571428,0.05897058823529412,0.2021181818181818,0.21058035714285717,0.3227192982456141,0.4295081967213115,0.30210784313725486,0.5215705128205128,0.47290909090909095,0.5058796296296296,0.45980968858131493,0.20706293706293705,0.6301801393484973,0.034425000000000004,12.100000000000001,1.95,5.129803007205401,2.8756485492386448,1.0565980583161858,0.45152648698884856,0.4163328309592104,0.6928409254311942,0.4467230842216888,0.19017115660266695,0.25617686347849317,0.489069801943476,0.5014855072463769,0.3276757618862882,0.48442776735459664,0.09504250520471896,0.3778846153846154,0.4593333333333333,0.2602712316585149,0.5316534914361001,0.3092492942836979,0.5493319757404046,0.5452155491462264,0.6694984326018809,0.5622936708860758,0.315138592750533,0.7464002667734299,0.21576923076923077,14.700000000000001,2.7,7.976976928085431,3.883164747829403,1.3417947372187897,1.4753827051778796,0.6795845272206303,0.6258671171171171,0.25793,0.30795478170478174,0.19548657718120804,0.4053350515463917,0.4146367521367521,0.44174057649667403,0.4741666666666667,0.27529761904761907,0.30926612903225803,0.6892611940298505,0.5042449664429529,0.6909313725490197,0.5375279329608937,0.7262210338680927,0.6539545454545453,0.5757105263157893,0.6744385964912281,0.4142920353982301,0.7285354518672162,0.5592452830188679,11.0425,2.9499999999999997,10.407312412526032,10.053017985574849,1.6529774060254796,3.1477409878940605,0.714564144736842,0.7526528776978416,0.003655247813411079,0.3197718558282208,0.5120833333333332,0.44937086092715217,0.4904567307692307,0.28858666666666666,0.22155405405405398,0.27604651162790694,0.20365691489361704,0.5145931952662721,0.6071082089552238,0.476698717948718,0.6719999999999999,0.7661422845691381,0.7320906432748538,0.5894924812030076,0.7269273127753304,0.5437921348314607,0.8498071669505394,0.008771929824561403,7.137499999999999,3.33,8.118808413460084,11.307732969625018,0.19661327904952114,2.8194839244521335,0.8385660960954018,1.0,1.0
181,Los Angeles Lakers 11-12,54.2,30.4,12.0,2112.0,1.025,0.6470197859387272,0.7184145543184169,0.2890605899314613,0.25484477519968685,0.44396826046613175,0.5634241667571381,0.522403846153846,0.37848513513513515,0.3838409563409564,0.22699952659920705,0.3177761865793781,0.4433846153846154,0.5372538196591009,0.41516164994425864,0.5772928039702233,0.7262156455768679,0.6958954138219111,0.6390093984962406,0.7192017509619137,0.531788074780474,0.7307143697095932,0.007456140350877192,13.2725,6.199999999999999,8.100559151082962,8.893988796268072,3.7493817711623314,2.971435484993698,0.2363131313131313,0.6038175675675674,0.6483958837772397,0.26041406250000004,0.11509345794392525,0.22476923076923078,0.21487012987012982,0.19952662721893494,0.27785714285714286,0.06691176470588237,0.24185454545454543,0.1382886904761905,0.2361111111111111,0.4162295081967214,0.2452941176470588,0.45679487179487177,0.38140909090909086,0.528888888888889,0.4016782006920416,0.15059440559440557,0.540018657445381,0.025818749999999998,7.5600000000000005,1.95,5.129803007205401,1.300303887661782,3.380311387417363,0.45152648698884856,0.40416938110749184,0.7195251091703054,0.3953817603393425,0.19917768273716951,0.3535131578947368,0.49274886877828045,0.5908680555555555,0.26195574162679425,0.5372560975609757,0.14360795454545455,0.3853624260355029,0.3703916666666666,0.2422398843930636,0.4608712121212121,0.2695068807339449,0.5801789587852494,0.5122150259067358,0.7008405172413792,0.55077,0.2686753731343283,0.6233270413283188,0.1537355769230769,15.8,2.9625,5.673177588279338,3.0481259896223305,1.3071588645418326,1.7815245705720302,0.5905028793294942,0.553958825091467,0.3663417152704135,0.27258012079551736,0.19313581773225008,0.3930162219526986,0.40791666666666665,0.4360225813980627,0.37325609756097555,0.08207792207792206,0.25263337468982633,0.6869452736318407,0.4627601156069365,0.5663992869875223,0.47348239454666596,0.6221410674307191,0.60199205134244,0.4949482758620689,0.5862,0.38449247127195874,0.6438520506229667,0.4490094339622641,9.322499999999998,6.95,9.052941176470586,9.388600570837779,3.9680794912553043,3.1173247779384425,0.7026644736842104,0.7683812949640286,0.000597667638483965,0.3578067484662576,0.5962634408602151,0.5287913907284767,0.588389423076923,0.18969333333333332,0.216081081081081,0.37186046511627907,0.21753989361702128,0.46034023668639057,0.46966417910447755,0.4126282051282051,0.5210967741935483,0.770701402805611,0.6761403508771929,0.6165413533834586,0.6971806167400879,0.4007865168539325,0.7347693694943469,0.010789473684210526,11.274999999999999,1.8449999999999998,7.826787488764848,10.933333333333332,0.08615942028985515,1.6832130812324941,0.7529614219199721,1.0,1.0
182,Los Angeles Lakers 12-13,60.2,31.2,13.0,2722.0,1.0,0.5815186567164179,0.6171314975749036,0.14637026239067055,0.21071264276496052,0.5035219147426451,0.4913752578438823,0.5258699832775918,0.2981958558558559,0.26120582120582125,0.23385170720160955,0.2268657937806874,0.5515955621301774,0.4088156848891637,0.3127926421404682,0.41947115384615385,0.6252267596417324,0.5966119321291736,0.5233875598086124,0.5661233480176211,0.3861448399584552,0.8027670548665911,0.005054780876494023,9.105,8.08,4.906358227111494,7.284605195124174,0.7737364036713794,1.764577716079359,0.38409090909090904,0.7073873873873873,0.6591283292978207,0.30325,0.13074766355140188,0.20819230769230773,0.20233766233766232,0.5490138067061143,0.19803571428571426,0.09382352941176472,0.43079999999999996,0.22331845238095238,0.34412280701754383,0.23778688524590164,0.27375,0.4850854700854701,0.43413636363636354,0.4937499999999999,0.38103806228373704,0.14909090909090905,0.5541750651268408,0.0026894531250000004,4.75,6.26,2.5780548446468163,4.148745826910723,2.5690631868131866,0.9033402623885665,0.3119218241042345,0.5409606986899561,0.3880593849416755,0.17064541213063764,0.242,0.18914027149321266,0.2823611111111112,0.2677272727272727,0.5421951219512195,0.11875,0.28443786982248515,0.3318666666666667,0.19329479768786126,0.34545454545454546,0.210045871559633,0.4574837310195228,0.4607253886010364,0.6289655172413793,0.48412000000000005,0.22828358208955227,0.5938761316471053,0.09865384615384616,15.2,2.4699999999999998,1.6988235294117644,2.9323743697632545,1.257519920318725,1.1652359263239815,0.6730659025787965,0.6830968468468469,0.4910525,0.31502598752598754,0.186493288590604,0.4157216494845361,0.4213247863247863,0.4226441241685144,0.3512222222222222,0.08738095238095236,0.2420806451612903,0.7197089552238805,0.4676006711409396,0.5159313725490197,0.455572625698324,0.7111586452762924,0.683340909090909,0.5034210526315789,0.6668859649122807,0.3521681415929203,0.7672073044244727,0.3145754716981132,12.0775,1.88,8.662350950699071,8.98382523158929,2.1531215207003336,1.9196378652334936,0.8243421052631579,0.7154676258992805,0.012827988338192417,0.6315950920245399,0.5612903225806452,0.8178807947019867,0.7769230769230768,0.22933333333333336,0.5459459459459459,0.35658914728682173,0.2898936170212766,0.6757396449704143,0.5044776119402985,0.7461538461538464,0.7212903225806452,0.7523046092184368,0.6619883040935673,0.7203007518796991,0.7533039647577092,0.6067415730337078,0.9662204342096139,0.8245614035087719,3.0,4.0,12.705882352941176,11.682132605916705,0.30706713780918715,3.985957446808511,0.9643129638621074,0.0,1.0
183,Los Angeles Lakers 13-14,53.8,27.9,14.0,2369.5,1.0187499999999998,0.4510249647527833,0.5248414993569538,0.40555724405669746,0.19088333622481476,0.6653395585738541,0.4646105617864926,0.5903606930509104,0.11014542221647486,0.23675650321991787,0.2207595661927279,0.24745294599018006,0.3976432445759368,0.16798252980403588,0.06981732036079862,0.11023705522799189,0.5118541700692988,0.4376082749754502,0.4100329241992128,0.39470519433446716,0.1539600206173363,0.36340428147854975,0.0,7.050000000000001,8.45,0.9982683969692436,3.9600417813322606,0.8537968740013575,0.8805749811057502,0.4037794612794611,0.6841497747747746,0.6333171912832931,0.24315625,0.12373831775700937,0.2025480769230769,0.1996590909090909,0.3516420118343196,0.2083928571428571,0.07117647058823529,0.2734,0.31059523809523815,0.25040935672514614,0.16926229508196722,0.17823529411764702,0.4597702991452991,0.4498522727272727,0.37712962962962954,0.3838581314878893,0.1363461538461538,0.48825899159373254,0.0,1.275,6.145,2.249221318543906,2.7208297227009286,2.2679648431278863,0.8785695171797745,0.2881114491847344,0.5613460403635075,0.34088474284199366,0.34098069769434464,0.2023109766866831,0.43495206885291776,0.43487780448717944,0.13849282296650717,0.3605040650406504,0.18419439935064938,0.32702359706050765,0.4433434701492537,0.1382684660744074,0.11799576648841355,0.08089542437599304,0.384495589105293,0.35005687706076316,0.4879816243194192,0.3325643859649123,0.10207675670320962,0.39909548237346526,0.0,8.386249999999999,8.868749999999999,1.673610533488935,0.6603697640196426,2.1625375132027442,1.4004996762530302,0.5044412607449857,0.6381756756756758,0.5526,0.22614345114345116,0.12885906040268458,0.2927835051546392,0.2747863247863248,0.17439024390243898,0.3388888888888888,0.1452380952380952,0.1690322580645161,0.4834328358208955,0.3023489932885906,0.31078431372549015,0.25558659217877094,0.6488413547237077,0.5827272727272729,0.43894736842105253,0.5747368421052632,0.17389380530973456,0.5807780380866704,0.0,12.75,3.8000000000000003,4.735202775881908,5.0778470752104745,1.3689290741226716,0.6569689789583868,0.5586535742340927,0.570125805767864,0.031999817784256555,0.1638194834689124,0.36517766497461923,0.4924024716824087,0.46416931438127085,0.3657434684684685,0.25992896742896743,0.26217867921178767,0.2948721358428805,0.6091034023668639,0.2654753598869558,0.2917028985507247,0.27405707196029777,0.5430259805324935,0.5158556592631004,0.5824020847573479,0.5467702001895947,0.30052402983665377,0.762102513110817,0.0054289093625498,5.395,6.2775,5.884750290256613,6.526961054860342,-0.19825969522324888,1.6127946489966187,0.8075571431167424,0.0,0.0
