index,TM_x,G_x,Age_x,YR_x,MP_x,AgeMulti_x,PFsPERmn,PFsTS%mn,PFs3PArmn,PFsFTrmn,PFsORB%mn,PFsDRB%mn,PFsTRB%mn,PFsAST%mn,PFsSTL%mn,PFsBLK%mn,PFsTOV%mn,PFsUSG%mn,PFsOWSmn,PFsDWSmn,PFsWSmn,PFsWS/48mn,PFsOBPMmn,PFsDBPMmn,PFsBPMmn,PFsVORPmn,PFsMPGmn,PFsadvotesmn,PFO_clustermn,PFD_clustermn,PFD_clustmn,PFO_clustmn,PGsPERmn,PGsTS%mn,PGs3PArmn,PGsFTrmn,PGsORB%mn,PGsDRB%mn,PGsTRB%mn,PGsAST%mn,PGsSTL%mn,PGsBLK%mn,PGsTOV%mn,PGsUSG%mn,PGsOWSmn,PGsDWSmn,PGsWSmn,PGsWS/48mn,PGsOBPMmn,PGsDBPMmn,PGsBPMmn,PGsVORPmn,PGsMPGmn,PGsadvotesmn,PGO_clustermn,PGD_clustermn,PGD_clustmn,PGO_clustmn,SFsPERmn,SFsTS%mn,SFs3PArmn,SFsFTrmn,SFsORB%mn,SFsDRB%mn,SFsTRB%mn,SFsAST%mn,SFsSTL%mn,SFsBLK%mn,SFsTOV%mn,SFsUSG%mn,SFsOWSmn,SFsDWSmn,SFsWSmn,SFsWS/48mn,SFsOBPMmn,SFsDBPMmn,SFsBPMmn,SFsVORPmn,SFsMPGmn,SFsadvotesmn,SFO_clustermn,SFD_clustermn,SFD_clustmn,SFO_clustmn,SGsPERmn,SGsTS%mn,SGs3PArmn,SGsFTrmn,SGsORB%mn,SGsDRB%mn,SGsTRB%mn,SGsAST%mn,SGsSTL%mn,SGsBLK%mn,SGsTOV%mn,SGsUSG%mn,SGsOWSmn,SGsDWSmn,SGsWSmn,SGsWS/48mn,SGsOBPMmn,SGsDBPMmn,SGsBPMmn,SGsVORPmn,SGsMPGmn,SGsadvotesmn,SGO_clustermn,SGD_clustermn,SGD_clustmn,SGO_clustmn,CsPERmn,CsTS%mn,Cs3PArmn,CsFTrmn,CsORB%mn,CsDRB%mn,CsTRB%mn,CsAST%mn,CsSTL%mn,CsBLK%mn,CsTOV%mn,CsUSG%mn,CsOWSmn,CsDWSmn,CsWSmn,CsWS/48mn,CsOBPMmn,CsDBPMmn,CsBPMmn,CsVORPmn,CsMPGmn,Csadvotesmn,CO_clustermn,CD_clustermn,CD_clustmn,CO_clustmn,MPGmean,HomeCourt_x,HomeCourt_y
229,Milwaukee Bucks 17-18,47.75,24.5,18.0,1184.0,1.0941666666666667,0.6626721109961794,0.5552758939014203,0.29767222222222217,0.10598870370370368,0.138194592476489,0.30464859069133304,0.3076708587550048,0.32234057299242885,0.15793069008223085,0.2864729043994447,0.18877333333333335,0.48992008016832217,0.4090037857581326,0.3943217276111075,0.3980816955987288,0.6881499743613239,0.7486129438347096,0.7390565265183752,0.9304401401796664,0.3681638345071179,0.8284814926810266,0.03760000000000001,11.429444444444442,4.183333333333333,3.6616459523464187,10.337527250349524,0.576097972972973,0.501164021164021,0.3892055555555556,0.07105694444444442,0.14852693602693604,0.17637664119145594,0.21010638297872342,0.49322769288813423,0.16241545893719805,0.1284188034188034,0.2276518518518518,0.47035230352303525,0.28931124106562706,0.2516393442622951,0.2326525054466231,0.5863991584009617,0.6330432259936177,0.5088069636456732,0.6708781362007169,0.16841491841491837,0.6253496685173519,0.0011510416666666672,6.555555555555556,1.7722222222222224,0.9066084120276364,7.052158353451822,0.5070727809195966,0.37733333333333335,0.31360000000000005,0.1374,0.03541316614420064,0.2816514124965331,0.23904300679054588,0.41554399833576033,0.2087773304917515,0.08772727272727275,0.2513631184407796,0.43233550093684564,0.29890212204678596,0.2556149732620322,0.25515350315206803,0.512688476320318,0.5211812343766076,0.707751117384145,0.610394081325622,0.2179236560560032,0.7686379012088337,0.02441854136429608,12.200000000000001,1.4000000000000001,1.2666666666666664,5.824811105402124,0.24643671497213335,0.3428007777777778,0.5076628333333334,0.06806966666666665,0.016648885579937312,0.21541339681533425,0.12107774473162426,0.20573193086471123,0.12873798247691218,0.15357398989898985,0.1742454472763619,0.26595072559609095,0.20171954972779352,0.1803104575163399,0.14015324688637176,0.2532377624511148,0.27835542885350106,0.6900503606994431,0.3497054235798222,0.12752170563113638,0.4526614168808633,0.00014901831015101018,8.180833333333334,4.359999999999999,3.1969576667284567,3.364293604632737,0.4695464362850972,0.5281954887218046,0.004373177842565599,0.0614,0.0992,0.2662889518413598,0.249740932642487,0.10471337579617834,0.09440000000000003,0.28669201520912546,0.20441176470588238,0.278,0.24626865671641787,0.19230769230769232,0.21548387096774183,0.5315363881401617,0.6221910112359551,0.6190981432360744,0.6755610972568579,0.26067415730337073,0.4531092293622325,0.0,3.0,4.0,3.726779962499649,1.8633899812498245,0.6432997323743254,0.0,0.0
230,Milwaukee Bucks 18-19,53.416666666666664,26.166666666666668,19.0,1325.3333333333333,1.0733333333333333,0.5551670545766341,0.5277733778891672,0.2621166666666667,0.09575277777777778,0.10471543016370603,0.23902918308379298,0.22424242424242424,0.21472105882674986,0.1564788089059934,0.19462935037579585,0.1891555555555556,0.37030057590879073,0.3445917083756123,0.2764382960035134,0.32738301772132045,0.5962174714126132,0.6545638172090685,0.6789324811163664,0.860504802020542,0.36226848948534635,0.604943741695425,0.05721558076504745,4.883333333333332,4.433333333333333,3.334788663751958,7.073994784908379,0.6194594594594597,0.5448142857142857,0.354765,0.08307750000000001,0.16594696969696973,0.19658730158730156,0.2337234042553192,0.3865789473684211,0.1884782608695652,0.2094230769230769,0.18561333333333338,0.5085121951219512,0.36219298245614034,0.3310655737704918,0.3204411764705882,0.6103291253381425,0.660248041775457,0.5402995391705069,0.7065120967741932,0.2597552447552447,0.6789743499763947,0.004081250000000001,1.26,1.6649999999999994,1.9349999999999996,9.33453792062852,0.448603546840423,0.38739999999999997,0.47890000000000005,0.09799999999999999,0.030032288401253927,0.2581811218088408,0.2099278833500026,0.278809028500104,0.14925408477385746,0.11303030303030302,0.19011994002998503,0.30854182739997793,0.3111223183458121,0.26096256684491975,0.2641484290912818,0.46367248654977705,0.47691460321879714,0.7024758880263465,0.5594370985948763,0.1977810064720645,0.726143863533066,0.008275240384615384,11.900000000000004,2.9,1.9464625637799384,8.465266951236263,0.3347161415241773,0.4367214285714284,0.4017833333333333,0.06217708333333335,0.06668863636363635,0.1977675800301498,0.14789633870894883,0.30702391058290895,0.10961941793330976,0.13833333333333334,0.18250319840079962,0.2953337114766496,0.28792338788806465,0.24465338047787422,0.22721546719246358,0.34411972504651817,0.37476393811755854,0.6379491364370397,0.43517283827515985,0.1659426119603111,0.5010406481557805,0.0,6.608333333333333,4.841666666666666,2.5121860262810753,3.371166420788706,0.48696184305255574,0.5502067669172932,0.4115160349854228,0.04987944444444444,0.07592888888888889,0.2412574756059176,0.2129706390328152,0.12203821656050956,0.09069333333333333,0.1805787917194761,0.17221241830065356,0.33402000000000004,0.29830016583747915,0.2235470085470086,0.2739856630824373,0.5572386942198263,0.6793757802746566,0.5923666371942232,0.7041479634247714,0.28421972534332085,0.5551825768232207,0.0,10.388888888888888,4.4433333333333325,2.053652149511102,5.311691022784191,0.6693117124423141,1.0,0.0
231,Minnesota Timberwolves 05-06,53.0,26.5,6.0,1383.0833333333333,1.0499999999999998,0.5788367203924317,0.5328947368421052,0.017999999999999995,0.06733333333333334,0.09499999999999999,0.302,0.2349537037037037,0.367208672086721,0.18918918918918923,0.12322274881516583,0.16266666666666668,0.44642857142857123,0.7337278106508877,0.8695652173913045,0.8461538461538461,0.6055900621118013,0.7028571428571428,0.7608695652173915,0.973087818696884,0.957983193277311,0.943888757990104,0.7649402390438248,6.0,7.0,9.0,11.682132605916705,0.5387105855855857,0.47081349206349205,0.2685208333333334,0.073421875,0.14599116161616163,0.1471928277483833,0.1860224586288416,0.45426570458404086,0.18913043478260871,0.16025641025641027,0.23438888888888895,0.3959349593495935,0.23087231968810917,0.26195355191256825,0.18719362745098037,0.5687368500150284,0.5898063533507397,0.5205453149001538,0.6428511424731183,0.1351981351981352,0.46862008765946234,0.0,5.645833333333333,3.7916666666666665,2.3904266516699315,4.713234198338317,0.669176706827309,0.3765,0.10791666666666666,0.199875,0.20341344479275514,0.25059101654846344,0.35548668503213965,0.2760499734183944,0.09250269687162893,0.0984848484848485,0.2409444444444444,0.33504476040021064,0.28773281952472696,0.12878787878787876,0.2172528032619776,0.7258321469730867,0.6830126215601074,0.693934760448522,0.773274478330658,0.18428689883913765,0.38900442873214036,0.0,17.777777777777775,5.277777777777777,1.188105123143944,5.26231087384693,0.21505633503401356,0.351888888888889,0.2741666666666667,0.1060208333333333,0.04370833333333332,0.15828677839851021,0.10356953290870485,0.20733695652173914,0.0948509485094851,0.1361111111111111,0.14692653673163417,0.21666666666666665,0.2645413870246085,0.19199346405228765,0.1911080074487896,0.21926573772111868,0.24986457204767057,0.7075320512820514,0.32373341375150794,0.15044247787610623,0.4340745426195909,0.030660377358490563,8.125,8.541666666666666,3.4474705081508454,1.88802824777143,0.4638472874517621,0.5013627819548873,0.11802886297376093,0.051866666666666665,0.10815000000000001,0.2307484419263456,0.22544077432354637,0.0794521257314484,0.06362162162162165,0.1504342890094246,0.24188235294117655,0.24721428571428564,0.19682063057493596,0.2261426978818283,0.183917493796526,0.5466531198205288,0.6435192616372393,0.6158245053297526,0.7303331614307008,0.20261070720422994,0.5299230913922884,0.0,5.1000000000000005,5.95,2.024431699794272,4.530275655287125,0.5666930402036062,0.0,0.0
232,Minnesota Timberwolves 06-07,61.166666666666664,26.5,7.0,1601.0833333333333,1.0666666666666667,0.5484674413203418,0.43899415204678355,0.14688884029802396,0.09426574074074073,0.13298916753744341,0.27274330039862454,0.26751382190390144,0.2028655540631535,0.1201689456446738,0.1824013930594941,0.17371427015250543,0.3384007460066701,0.336562315884635,0.45968013468013474,0.38383886587090194,0.6016002579034369,0.6436953470638425,0.6931225846229353,0.8114128201255632,0.4166210852388359,0.6047135601153767,0.1726427622841966,10.211111111111112,5.816666666666666,5.262881784234347,6.188591058393933,0.5847972972972973,0.4991428571428571,0.32799999999999996,0.048925,0.12272727272727274,0.13262786596119927,0.16170212765957448,0.44601018675721554,0.09999999999999999,0.04807692307692308,0.16599999999999998,0.5256097560975609,0.3590643274853802,0.13278688524590168,0.25735294117647056,0.5816952209197473,0.6577023498694519,0.42949308755760374,0.6554435483870967,0.1818181818181818,0.6185955265146647,0.005999999999999999,8.700000000000001,3.5,0.6380711874576983,8.678379883086434,0.24617346938775506,0.35746666666666677,0.17480000000000004,0.13670000000000002,0.02900000000000001,0.1698324022346369,0.09649681528662422,0.43217391304347813,0.12845528455284552,0.09333333333333334,0.20269865067466272,0.43534883720930223,0.32080536912751684,0.32156862745098047,0.27486033519553077,0.21897420693744432,0.265872156013001,0.6993589743589742,0.33920386007237635,0.21061946902654863,0.8959044512153062,0.0,11.0,2.0,2.6666666666666665,7.812027763505312,0.3734814533921676,0.40001904761904766,0.15220000000000003,0.09414999999999997,0.12347272727272725,0.14791167863793558,0.15636039210371777,0.34240643684948685,0.15495934959349597,0.15525641025641027,0.21251614192903553,0.2947305728871243,0.231610345774952,0.38733526197364204,0.22335962317888045,0.39183675488022557,0.4186792981225373,0.6669473000118163,0.5025747597182769,0.16795593786744226,0.6906403361580352,0.02405660377358491,10.4,7.599999999999999,4.452516921786419,6.4442836349666655,0.4173026157907367,0.4803806390977445,0.04312439261418854,0.07523611111111107,0.08607500000000001,0.20028328611898025,0.19772596430627512,0.06624203821656052,0.09346666666666668,0.08279467680608364,0.2883210784313726,0.20289999999999997,0.1778606965174129,0.1567307692307692,0.14231182795698924,0.5089975612886665,0.608684456928839,0.5640141467727674,0.6384247714048211,0.1780898876404495,0.5030498809849068,0.0,8.424999999999999,3.8416666666666672,0.8297178519270418,3.6810475036515107,0.670520529569932,0.0,0.0
233,Minnesota Timberwolves 07-08,56.583333333333336,24.916666666666668,8.0,1424.1666666666667,1.0833333333333333,0.4409393863767703,0.47210996240601516,0.1931825558794947,0.06118703703703704,0.07290833333333331,0.1670852848599308,0.1482457315187957,0.1101739461485202,0.10916336336336337,0.037452972046524396,0.22850130718954242,0.24243880070546733,0.1654882638091593,0.21732162764771465,0.16102822580645165,0.5180258273667685,0.5978130461922596,0.5869670933763887,0.7514529991514762,0.1835274184580199,0.5238503795101362,0.0,5.074999999999998,3.1972222222222215,1.083050547973337,4.132426048097119,0.6032432432432432,0.5385142857142855,0.3288000000000001,0.07811999999999998,0.12181818181818183,0.15365079365079362,0.17957446808510638,0.4934465195246179,0.17947826086956528,0.0969230769230769,0.24704000000000012,0.5168780487804877,0.2217543859649123,0.23213114754098363,0.1552941176470588,0.6349504057709648,0.6842819843342037,0.5563133640552997,0.7233870967741937,0.08559440559440556,0.5897690096698722,0.0,15.599999999999996,7.200000000000002,1.1313708498984758,5.3999999999999995,0.5261781411359724,0.3904000000000001,0.30773999999999996,0.17376000000000003,0.10141905956112855,0.2578549070882365,0.2583576354161183,0.2590888287913459,0.12570210750651192,0.17412121212121212,0.25063922038980513,0.4278227708585915,0.21411490863948482,0.19165775401069518,0.15925734201219824,0.5563496104712674,0.5405895277120392,0.7675394024935311,0.6341754265035328,0.1443653414344208,0.43193749506560586,0.0,12.840000000000002,5.359999999999999,3.6207229615662295,2.6373419725817375,0.2639702840595698,0.37023280423280425,0.37905555555555553,0.10605277777777779,0.06703299663299664,0.18786402346303022,0.12810816983130302,0.2626058044831574,0.1993515572836888,0.14722222222222223,0.23040653006829917,0.28897302577676937,0.2065864699033191,0.3758027072395443,0.19152091624980225,0.2731280301235259,0.301908437974705,0.7693133181036408,0.3959157781755451,0.18806650576562087,0.492903939296861,0.004343553459119497,15.97777777777778,8.233333333333333,4.223617654003179,4.277554680809361,0.5158977157090222,0.5472869674185464,0.0058337609329446065,0.05819444444444446,0.11127333333333332,0.33048096317280456,0.28807186720399147,0.07872557954878912,0.12078846846846848,0.12009950203929626,0.19815088235294112,0.33512507936507935,0.2857481821660925,0.2758807134894092,0.28573655913978496,0.5911744669155601,0.6773723782771532,0.6339312761201815,0.7533453194209944,0.24417791835835456,0.5806172718188202,0.0,7.751666666666665,4.569999999999999,2.441083600975021,2.932257009117954,0.5098858067799933,0.0,0.0
234,Minnesota Timberwolves 08-09,59.666666666666664,25.166666666666668,9.0,1531.3333333333333,1.0608333333333333,0.4784863349684653,0.5243421052631579,0.30419999999999997,0.050499999999999996,0.08030000000000002,0.1832,0.15185185185185188,0.11517615176151762,0.15945945945945947,0.027488151658767775,0.19199999999999998,0.26884920634920634,0.2136094674556213,0.10579710144927536,0.16874999999999998,0.5429347826086958,0.6211428571428571,0.5894409937888199,0.8134560906515581,0.17983193277310924,0.37641824261050677,0.0,6.0,5.5,0.8178146823048068,2.817313073789039,0.44838876344456713,0.43699023809523796,0.15542999999999998,0.07030249999999998,0.06865696969696973,0.136136876434828,0.13618178840854675,0.4453000387539677,0.13934994697773062,0.0656730769230769,0.1995993303348326,0.32654183210436766,0.20503689312767373,0.1791827386692382,0.1361585332457005,0.4886017061976009,0.5049592443190981,0.5655199840482098,0.5582794442390754,0.08723714338758587,0.5092180789824271,0.0,10.595,4.92,0.9593764175456744,3.067894191624432,0.36788087431889366,0.45574962406015024,0.3037,0.08273333333333334,0.04259999999999999,0.2398316573556797,0.14075622198631751,0.24960881347943917,0.09099099099099096,0.049723538704581356,0.1831750124937531,0.3243143226282762,0.39241094475993815,0.20733162830349536,0.3250026858616244,0.38448873774751263,0.4581250580405509,0.6519330307373785,0.5951993425301654,0.30047594258942517,0.8066030809979826,0.0,14.599999999999996,1.5,1.5,8.204983974172448,0.4698407474354118,0.3902222222222223,0.31599999999999995,0.09008333333333333,0.11269397422500871,0.19712069022263565,0.2106974897492213,0.24693292264193575,0.15906223224325955,0.13996114996114997,0.19655065800433116,0.42933859866538704,0.2024078161462978,0.1945209082142544,0.15038920561988994,0.48379079356020743,0.503880664199979,0.6276032186878593,0.5715677797523877,0.13926936885594923,0.5088102958168225,0.0,13.199999999999998,3.3333333333333335,1.6270090652551001,3.9184113121999995,0.4203151988906058,0.40794956140350874,0.0030358600583090378,0.09076666666666666,0.09509999999999998,0.22505022033364805,0.20813886623382163,0.06338273426966401,0.08697857857857859,0.07862868590032379,0.2838352941176471,0.19982614638447974,0.2417706830737829,0.2062430323299889,0.2308505652054039,0.5011260728655694,0.5849643303014088,0.5776967743234612,0.6691601477106731,0.21630603552282335,0.5326738432361829,0.0038645855175788077,5.43611111111111,2.9583333333333335,1.2153864034538915,4.126292418994059,0.5708819874149808,0.0,0.0
235,Minnesota Timberwolves 09-10,64.66666666666667,24.666666666666668,10.0,1506.5833333333333,1.1066666666666667,0.41395234758234073,0.44053571428571425,0.5544200000000002,0.029228333333333318,0.05244000000000001,0.14706,0.11369212962962962,0.1331029810298103,0.1454954954954955,0.03511848341232227,0.23129333333333332,0.16323412698412695,0.12816568047337282,0.06884057971014491,0.0931730769230769,0.4942507763975155,0.5681,0.5894720496894409,0.7643059490084987,0.17243697478991596,0.30242776992285203,0.0,8.549999999999999,4.5600000000000005,0.537401153701776,3.582674358011841,0.7386486486486489,0.5917714285714285,0.060479999999999985,0.12426000000000002,0.25272727272727274,0.2637037037037037,0.3157446808510639,0.7774533106960951,0.20869565217391303,0.0876923076923077,0.2688000000000001,0.5379512195121949,0.3929824561403508,0.36196721311475416,0.33764705882352924,0.7310369702434626,0.745691906005222,0.6348387096774194,0.8041935483870967,0.23160839160839153,0.7415870949670448,0.0,1.1999999999999997,6.959999999999998,3.687265229607775,12.799999999999999,0.46419482622795577,0.3475883040935672,0.3074666666666666,0.09273333333333333,0.08911682340647857,0.22371542454138438,0.22235396004697297,0.22174955448327105,0.12878566466063504,0.08896644166786345,0.20684604364484427,0.3288297973462747,0.18806466232645205,0.19918365238058336,0.15115289994204453,0.5032908677776939,0.5096505388632228,0.7008348906334546,0.6139392656783514,0.1454523692980032,0.5366531439516479,0.0,14.933333333333335,3.399999999999999,2.0388369019273607,4.642792131715702,0.7393734939759037,0.36432000000000003,0.13128,0.13019999999999995,0.225705329153605,0.36709219858156034,0.46314049586776856,0.32669856459330143,0.2842718446601942,0.12545454545454546,0.3057600000000001,0.3418009478672986,0.13872832369942192,0.13818181818181818,0.08807339449541284,0.803319097010372,0.7615642458100559,0.9412844036697247,0.9156982343499198,0.14865671641791045,0.5943729974811083,0.0,15.599999999999996,4.799999999999999,4.47213595499958,5.3999999999999995,0.46293364085182914,0.48640350877193,0.13780369290573372,0.062240277777777776,0.10807500000000003,0.2777268649669499,0.25813703383867453,0.06423008762996334,0.08544084084084086,0.13209669087392403,0.17239869281045753,0.3365849206349207,0.23799383261208748,0.16423262727610557,0.20122311827956996,0.5196790611240395,0.6213907838416265,0.5342522420108625,0.6479566840688649,0.20815157523683628,0.49892152164522563,0.0,6.591666666666668,3.4166666666666665,1.1259958162409343,3.79088442566778,0.5390267351275851,0.0,0.0
236,Minnesota Timberwolves 10-11,60.5,23.75,11.0,1486.25,1.0999999999999999,0.6101087178617862,0.6142105263157893,0.13767183673469388,0.09028000000000001,0.17687999999999995,0.39152906515580727,0.3532599309153714,0.16743327637098027,0.11888432432432429,0.06880002883246536,0.21424941176470588,0.4203657142857144,0.43985516205952485,0.27959866220735785,0.4104416873449131,0.6618216671410158,0.7781470304975925,0.7088653475460073,0.9352909510925239,0.34317439335284666,0.8113933577382705,0.0,14.400000000000004,1.1999999999999997,0.39999999999999997,7.296574538781882,0.5471283783783784,0.48399999999999993,0.27530000000000004,0.053124999999999985,0.10984848484848486,0.1402116402116402,0.1620567375886525,0.501188455008489,0.1652173913043478,0.09423076923076923,0.2129333333333334,0.4253658536585367,0.2754385964912281,0.30327868852459017,0.23823529411764707,0.5824165915238952,0.5992167101827678,0.500921658986175,0.6415322580645161,0.1524475524475524,0.49994192236354706,0.0,7.599999999999998,6.5,2.7989991219244637,5.259807621135331,0.4930215227795111,0.40576380534670015,0.3418141666666666,0.07088138888888888,0.07655939916405434,0.20737929824213852,0.182846818741117,0.16191928623268273,0.14545618730262352,0.09477676647996554,0.15127839913376642,0.35080953605587134,0.1990034124040215,0.27005544576196744,0.19412328301983495,0.5474171136365933,0.5859698144484536,0.691989530505062,0.7504843918179599,0.17658622879874444,0.6185577702387235,0.0,12.188333333333334,4.682499999999999,2.556092691954838,6.571863519084606,0.13660714285714287,0.2068333333333334,0.11900000000000001,0.07905000000000002,0.030600000000000013,0.1377094972067039,0.0825636942675159,0.09793478260869563,0.04146341463414633,0.24083333333333326,0.10067466266866566,0.38744186046511625,0.13691275167785236,0.049999999999999996,0.05698324022346369,0.133056626148829,0.1399783315276273,0.5121794871794874,0.16097708082026535,0.09778761061946906,0.07900772573635924,0.0,3.399999999999999,0.0,5.2474067669447715,0.0,0.5157132046114655,0.5442408103592314,0.009203343051506318,0.060205925925925934,0.11630777777777775,0.30453531004091905,0.2785641751423271,0.10746436976047043,0.12559255255255256,0.17657814699351468,0.2367640522875817,0.3515495238095237,0.20299910702895776,0.12225318964449398,0.1375322580645161,0.5830061488637018,0.6817230515427143,0.6491181149352062,0.7476282107133801,0.20551117825407317,0.4792303322214894,0.0,4.050000000000001,3.436666666666667,1.06675548282829,1.5359153739929166,0.5341368276119584,0.0,0.0
237,Minnesota Timberwolves 11-12,46.166666666666664,23.916666666666668,12.0,1149.25,1.1108333333333333,0.6150437187169384,0.6236842105263157,0.11911766763848397,0.08411999999999997,0.1368,0.37515943342776215,0.31391047783534826,0.17273512505825694,0.1465772972972973,0.10532787919197016,0.21410823529411768,0.48091619047619033,0.4314669257263975,0.23799331103678925,0.3675669975186104,0.6584457819222848,0.774986195826645,0.7031230538576864,0.9123282445444462,0.3616429043527523,0.8037492075339863,0.0,6.840000000000001,3.3599999999999994,1.4594112549695424,6.782916634636284,0.5641891891891893,0.506095238095238,0.2938,0.0534,0.1348484848484848,0.16014109347442676,0.19574468085106386,0.49507640067911723,0.08869565217391305,0.023076923076923075,0.20880000000000007,0.49756097560975626,0.28304093567251465,0.29836065573770487,0.24019607843137256,0.5900811541929666,0.6167101827676241,0.4958525345622122,0.6528225806451611,0.14685314685314685,0.4556666785666322,0.0,5.799999999999998,6.0,0.9428090415820632,8.200000000000001,0.6524440129121952,0.4271398496240601,0.31262666666666666,0.1348844444444444,0.13983339602925812,0.31328819542947206,0.3447171207019692,0.19748793022220493,0.12498440187760579,0.144239551917277,0.21504888888888893,0.38969532836831405,0.24790049138648515,0.2223627580149319,0.21819101387908724,0.7007126056513275,0.7063675090892968,0.7223423936786518,0.8392874952444611,0.18207199297629503,0.6889922595785395,0.0,8.64,3.4933333333333327,2.6950203608531518,7.03891277672033,0.41817142397499557,0.44699682539682545,0.2951916666666666,0.06010625,0.08276818181818181,0.15620904889992407,0.13513583969523116,0.3616720799192934,0.12675562625191472,0.05583333333333334,0.1950973846410128,0.36463981849120825,0.304623742428405,0.2011116468445302,0.2324485613612298,0.4291917146283839,0.4630750089342374,0.5783703080074049,0.504964302275056,0.141324751944221,0.5273050950797155,0.0,7.416666666666667,5.025,1.60189969926449,7.1925197982775915,0.42689164866810647,0.46268953634085225,0.18642249757045679,0.03973583333333333,0.06392250000000002,0.23412063267233243,0.19700633275762813,0.16446284501061567,0.11116,0.1308808618504436,0.22119362745098037,0.2723883333333333,0.17018034825870645,0.18157051282051284,0.1523118279569893,0.489047619047619,0.5980220037453182,0.5648585322723253,0.6367051122194515,0.23081460674157298,0.5389255541650093,0.0,2.4499999999999993,3.5116666666666667,1.2222324084655651,3.867220072332304,0.6193958443419976,0.0,0.0
238,Minnesota Timberwolves 12-13,39.0,26.833333333333332,13.0,1019.6666666666666,1.0458333333333332,0.5011445923849569,0.4838450292397661,0.09710555555555554,0.06195833333333332,0.11657777777777782,0.21734444444444442,0.19239969135802468,0.0897771755495333,0.1320820820820821,0.11229594523433385,0.1424148148148148,0.29837962962962955,0.3413872452333991,0.2439613526570048,0.3194978632478633,0.5618637853692201,0.6274047619047617,0.6352311939268461,0.8409741894869374,0.29939309056956104,0.600040563179973,0.0,4.533333333333332,3.7111111111111117,2.6339874556736347,5.370723949835586,0.5787162162162163,0.49066666666666675,0.32160000000000005,0.05930000000000001,0.13181818181818183,0.1763668430335097,0.20921985815602837,0.6091680814940579,0.08347826086956522,0.0,0.2312,0.542439024390244,0.26549707602339184,0.21311475409836067,0.20098039215686278,0.5787195671776376,0.6370757180156659,0.47834101382488475,0.6608870967741937,0.1524475524475524,0.5285413485309024,0.0,1.0,3.0000000000000004,0.5771236166328253,10.666666666666666,0.6070037650602411,0.3170305555555556,0.26733187499999994,0.14450197916666666,0.12929532392894463,0.31678339243498826,0.3620256542699724,0.23012360446570967,0.14216423948220067,0.13651515151515156,0.22939666666666667,0.34220132306477097,0.20220736994219646,0.14297348484848485,0.15497133027522936,0.6484304453935328,0.6234792054624458,0.6719342507645258,0.7185941680042803,0.16477767412935326,0.4743580841552321,0.009388183593749998,10.885416666666666,5.684374999999999,3.4207510965207137,5.5131834777616975,0.2862576702978488,0.3531166666666667,0.22944999999999996,0.09855000000000001,0.043012878787878794,0.1459310001674992,0.09556511722455618,0.40715508968775366,0.1273753976670202,0.1070512820512821,0.16335012493753123,0.3461656267725468,0.2899495663095097,0.21321118611378984,0.22572570927812471,0.2788097251365201,0.3157639550902523,0.6105972320690062,0.37545283863185336,0.16836437898384804,0.6470679998826128,0.00451061320754717,8.174999999999999,0.9250000000000002,0.3083333333333334,7.7970534618746825,0.4516918646508277,0.5363721804511279,0.0,0.09446666666666668,0.12319999999999999,0.20849858356940518,0.2329879101899827,0.043439490445859874,0.08319999999999998,0.1543726235741445,0.2847058823529412,0.29939999999999994,0.24253731343283572,0.06923076923076922,0.15096774193548382,0.5232576049287639,0.6189606741573034,0.5450928381962864,0.6382793017456357,0.20449438202247186,0.34758004897163824,0.0,7.099999999999999,4.0,0.6349719698301881,1.940810301362137,0.5800160093191137,0.0,0.0
